category,datetime,headline,id,image,related,source,summary,url
company,1700494080,"Dow up 267 points on gains in shares of Boeing, Intel",124007827,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,"Shares of Boeing and Intel are trading higher Monday afternoon, sending the Dow Jones Industrial Average into positive territory. The Dow was most recently...",https://finnhub.io/api/news?id=7e240948ae4935e8c67c633440751fce25ab09abb700ea2094c1182891723d13
company,1700492703,US STOCKS-Nasdaq leads Wall St higher as Microsoft hits record high,123995456,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The Nasdaq led gains among the main U.S. stock indexes on Monday as Microsoft climbed on news that former OpenAI head Sam Altman will join the software giant, while investors awaited more clues on when the Federal Reserve might begin cutting interest rates.  Microsoft's shares advanced 1.4%, notching a record high after CEO Satya Nadella said Altman is set to join the company to lead a new advanced AI research team.",https://finnhub.io/api/news?id=4c0ef0647647ee7a2a8c3312e81cfe12210059546aedf133915884c907a969a4
company,1700492167,"Boeing upgraded, Arm initiated: Wall Street's top analyst calls",123999676,https://media.zenfs.com/en/the_fly_169/135b0749a3ad5e86fe326a9da1d664b6,BA,Yahoo,"Boeing upgraded, Arm initiated: Wall Street's top analyst calls",https://finnhub.io/api/news?id=b9bbec55a8af1c5ebc8ef97dbfcbca3d106a5f48fd1878b3bc7b0a5aeb6a69d0
company,1700490300,Boeing Stock Gets Another Upgrade. Why It Can Rise 30%.,123999677,https://s.yimg.com/ny/api/res/1.2/XnCpLSKQfLqxJXonUw5JzQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/9e6409f84a7d9e93b8941a5cd06b64f6,BA,Yahoo,Deutsche Bank's Scott Deuschle upgraded the shares to Buy from Hold. His price target went to $270 from $204.,https://finnhub.io/api/news?id=b9941d6ec840a5f4f54532d25c502559c9edd6d9826e9b3ce54c5177070dce96
company,1700485740,"Dow rallies 175 points on gains for Boeing, Microsoft shares",124007829,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,The Dow Jones Industrial Average is climbing Monday afternoon with shares of Boeing and Microsoft leading the way for the index. The Dow is trading 178...,https://finnhub.io/api/news?id=7934fc70453d0ecab19918929448814df60e07164de0383961a0524c77669f5f
company,1700483760,"Stocks Grind Higher, Oil Rallies, Dollar Falls: What's Driving Markets Monday?",123998953,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7a51e3a5fa172b75a6a72760e2c879a76c5bb1acbe8ecb815a0e259661fe6150
company,1700482860,What You Missed On Wall Street This Morning,123998479,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d833bcf8bcbcfbbee5988226dfce4160442b5310f0391eaccc2157d76cbcba4d
company,1700481720,Analyst Ratings for Boeing,124031344,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dc60e78d543894d9a6edab49d8ab48709f067d065fe624330724522eb623b088
company,1700479008,Deutsche Bank Upgrades Boeing (BA),123991449,,BA,Fintel,,https://finnhub.io/api/news?id=97d67e03c4787d773d75f607ea9bc41b7ad435dbcc6be0d7cbb0e60122b930cd
company,1700478900,"Boeing Is Firing on All Cylinders; The Stock Is a ‘Buy,’ Says Goldman Sachs",124031346,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=635c29b319c95e142fa3f1e603227f7d7ba5be53b88f344b7b2e348c3fc86021
company,1700478600,Boeing Co(BA) 2022 President and CEO David L. ...,124031348,,BA,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fbed0e6cf07ef72054ae606df926553415d9b40e6e0c582ea89db2698c152eb7
company,1700478003,Boeing : towards production of the MH-139A Grey Wolf,123995225,,BA,Finnhub,"Boeing has announced that it is moving towards low-cycle production of the MH-139A Grey Wolf helicopter. The aircraft manufacturer has delivered the 6th and final test aircraft to the US Air Force, as...",https://finnhub.io/api/news?id=727f3b30a5271d1db3cc3a8ae546d0046870f35f3088d0c7cd58adfb3e4ddd80
company,1700477342,"Boeing leads Dow Jones, Deutsche Bank upgrades to buy",123995061,,BA,Finnhub,"Boeing climbed on the New York Stock Exchange on Monday after Deutsche Bank upgraded its recommendation to buy on the US aerospace giant.An hour after the opening, Boeing shares were up almost 4%, and...",https://finnhub.io/api/news?id=35da982a83f7e3f051354db03055c234514f0ef4e7c42158b97155e2e32cca7d
company,1700476563,Boeing : Shifts Toward Production of MH-139A Grey Wolf,123994763,,BA,Finnhub,"PHILADELPHIA, Nov 20, 2023 - Boeing [NYSE:BA] continues to transition towards low rate initial production of the MH-139A Grey Wolf after completing the program's Research, Development, Test &...",https://finnhub.io/api/news?id=ea12451ab41149230c2ed93b53e1d0358bfbdd16946c7cf7930d0d37c2fed0b3
company,1700474820,"Dow rallies 89 points on gains in shares of Boeing, Intel",124007830,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,The Dow Jones Industrial Average is up Monday morning with shares of Boeing and Intel seeing positive momentum for the blue-chip average. Shares of Boeing...,https://finnhub.io/api/news?id=d493a97c9d02ef04205c5fad3b8546934f57c52bd5b844a61d6193c0fc58b1f4
company,1700474123,"Emirates wraps up a successful Dubai Air Show, with significant investment announcements for its future operations",123994104,,BA,Finnhub,"Emirates wraps up a successful Dubai Air Show, with significant investment announcements for its future operations.Highlights:* US$ 58 billion worth of new orders with Boeing and Airbus take...",https://finnhub.io/api/news?id=4d6c99962f78800110271a493c088165029f9c6de3ef838c8a406c61a330c9ba
company,1700473800,Uber Stock Falls After Announcement of $1.2 Billion Convertible Notes Offering,123995144,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6263797e8d60422dd3d2a4fe529bd6907f76564261d757f65e4ab2bf1c25997d
company,1700472780,"Biggest stock movers today: Boeing, NanoString, NuScale Power, Chegg and more",123995145,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c9b01b771fcd0c376572cccd8cd50f56d8ccd11ee908dfeefad6304ab8689ada
company,1700471520,Why Is Bristol-Myers Squibb (BMY) Stock Down Today?,123995146,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a3a78393ee8cb178b02447fa821f8489cedca583a1c7a08e220008221c44383d
company,1700470500,Early notable gainers among liquid option names on November 20th,123995151,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7df009b17469e966929e97f7e979be22d74d434b519a7d54d0371384b6209f20
company,1700469960,Deutsche Bank Is Pounding the Table on Boeing (BA) Stock,123995153,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=cbfb763799acb01c77b712a05b9dcc8b07bb0c9751fb55c8d6d374296a2f7e9f
company,1700469120,Boeing upgraded to Buy at Deutsche Bank on higher plane deliveries,123995155,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c53689b2718f0fa1d1375f9c304b1d27e38fd50190d13585b23d9b9ae96a9a98
company,1700466960,Space stocks climb as SpaceX caps eventful few days with Starlink launch,123992368,https://images.mktw.net/im-94763808/social,BA,DowJones,"Elon Musk’s SpaceX launched 22 Starlink satellites early Monday, less than 48 hours after its dramatic second Starship flight test.",https://finnhub.io/api/news?id=bef09ac632dcaadd67f926a535e378f9512d3c5ff55d091da4d58f1bd20113d9
company,1700466373,"Microsoft, Nvidia, Boeing rise premarket; Uber, Nikola fall",123996349,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Investing.com -- U.S. futures edged higher Monday, at the start of a holiday-shortened week that includes the keenly-awaited release of the minutes from the most recent Federal Reserve meeting.",https://finnhub.io/api/news?id=97fc1bdd4b5a489eaca576dc2191fa88f2d9e2ff2a07980e3affb9cfa1d824f5
company,1700465778,Safran Customer Day Xiamen Air session was held with success,123991824,,BA,Finnhub,"On November 16th, Safran Customer Day Xiamen Air session was successfully held in Xiamen, Fujian Province.This was the third Safran Customer Day organized by Safran in China this year. The business...",https://finnhub.io/api/news?id=74f9b0ea8ab3126d873c35ce49082824c05e2fac5754a4dd2e3726dca9f2a27f
company,1700464680,GLOBAL BROKER RATINGS: Barclays cuts Bayer; Deutsche Bank lifts Boeing,123995157,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=10d3813ded91f60e00677f00a749c8b9d02e423d5841afc25f23c85d5b85acbe
company,1700464620,Boeing’s Steady Production and Strong Demand Pave Way for Buy Rating: An Analysis,123995159,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e205ad472b40f1e839ad65b6028a827bb8c20ccae441890acc777e47e1bfaabc
company,1700463420,Space stocks climb as SpaceX caps eventful few days with Starlink satellite launch,123995160,,BA,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d0c84051497bddc88aa84358c0cfb6fab5ee49be684d4118b036a686e9ead3fe
company,1700461740,"Nasdaq, S&P 500 Futures Point To Nervy Start As Spotlight Shifts To Nvidia Earnings; Why This Analyst Says Record High May Not Be Far Off For Market",123995162,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4ca788f72fd25f02eedeb4054538cf0aafb68199a0c32c3b9b59eb8f2a69ac7b
company,1700457300,3 Drone Technology Stocks That Will Soar to New Heights,124019334,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7f1bba220bb1e29654ca86f8c71efee830279997693a215c8da9d2d9a75bf523
company,1700457120,LONDON BROKER RATINGS: Goldman likes StanChart; RBC raises Currys,123995163,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=652757380f387627dbbd86c033c42d1a1be0a96871225d3a7fd684f6064ba7bf
company,1700456880,Senior maintains full-year guidance on strong revenue growth,123995164,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bd43f30335870d04b8e8c5f959eac52f20d54e43e00af691035e9bdc93e03dba
company,1700454960,"These Stocks Are Moving the Most Today: Microsoft, Boeing, Bristol Myers, Penn Entertainment, Arm, and More",124003663,https://images.barrons.com/im-694036/social,BA,MarketWatch,"Sam Altman, the ousted chief executive at OpenAI, will be joining Microsoft to lead a new advanced AI research team, and Boeing rises after shares of the...",https://finnhub.io/api/news?id=38b8df9941f2ca6dce2273ff95c3ae2ceb669e9266111c1c83aab06598a4e0cc
company,1700453880,Deutsche upgrades Boeing to Buy on accelerating aircraft deliveries,123995165,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=415a10cddf8f1ec754bc8dc44607b980989b4b133526c4b8c1b29cb17e2223b4
company,1700453340,Boeing upgraded to Buy from Hold at Deutsche Bank,123995166,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2746b58f9af5dd168100007f292e956162c034d19889a73d99210e0449869e20
company,1700450940,What You Missed On Wall Street On Monday,124004713,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=843070a218a2552e112ac0277bc7d3726a274753fd56f1b35292d114db69b255
company,1700584740,"Boeing Co. stock rises Tuesday, outperforms market",124077945,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. inched 0.26% higher to $218.27 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=4a9bffb9b0765a4af41832e565c19561b48d97f02c3fc0eed7949291dbc721ac
company,1700572140,Bell-Boeing Secures Contract to Support V-22 Jet Program,124017413,https://media.zenfs.com/en/zacks.com/1ead67f84e2ab1bfbbddb39ffee0b50f,BA,Yahoo,"Bell-Boeing, a joint venture between Boeing (BA) and Bell Helicopter, a unit of Textron (TXT), is set to provide platform engineering technical support for the V-22 aircraft.",https://finnhub.io/api/news?id=b68b0e3e26e3ae7ff9d25af1246174f67b7c182940472261cfa1947cea2e27ac
